t,angle,gyro,speed,dist,LQR_u,yawout,yaw,joyx,joyy,joyy_f,height,angle_zp,dist_zp,leg_add,bat,motor1_t,motor2_t,unctrl,jump
80066,7.804015,0.663443,0.176213,0.405738,0.268683,-0.32965,-0.221026,0,0,0,48,7.66297,1.04234,13.37149,8.0194,0.030484,-0.299166,0,0
80084,7.806737,0.510772,0.125984,0.408039,0.206992,-0.393523,-0.271464,0,0,0,48,7.668844,1.04234,13.39213,8.0194,0.093266,-0.300258,0,0
80106,7.805402,2.113825,0.13633,0.41034,0.288682,-0.421727,-0.324095,0,0,0,48,7.675338,1.04234,13.40516,8.0194,0.066522,-0.355204,0,0
80126,7.849711,1.258863,0.051428,0.411874,0.210474,-0.425761,-0.36355,0,0,0,48,7.681799,1.04234,13.41009,8.0194,0.107644,-0.318117,0,0
80147,7.889873,0.556573,0.158218,0.414942,0.282032,-0.454224,-0.398119,0,0,0,48,7.688229,1.04234,13.41525,8.0194,0.086096,-0.368128,0,0
80169,7.867977,1.075657,0.148723,0.417243,0.276883,-0.490547,-0.43261,0,0,0,48,7.695271,1.04234,13.42213,8.0194,0.106832,-0.383715,0,0
80189,7.885515,1.319932,0.082076,0.419544,0.269754,-0.516919,-0.461425,0,0,0,48,7.701643,1.04234,13.42391,8.0194,0.123582,-0.393336,0,0
80211,7.88704,1.732146,0.140036,0.422612,0.341649,-0.543806,-0.491976,0,0,0,48,7.708622,1.04234,13.41842,8.0194,0.101078,-0.442728,0,0
80231,7.925431,2.037489,0.157842,0.424913,0.426533,-0.550698,-0.512303,0,0,0,48,7.714939,1.04234,13.41786,8.0194,0.062082,-0.488615,0,0
80252,7.962763,1.258863,0.0497,0.426447,0.3628,-0.568642,-0.529636,0,0,0,48,7.72123,1.04234,13.41876,8.0194,0.102921,-0.465721,0,0
80274,8.027238,0.678711,0.169503,0.430282,0.516055,-0.552598,-0.542295,0,0,0,48,7.72812,1.04234,13.41503,8.0194,0.018271,-0.534327,0,0
80294,8.046077,-0.252587,0.28906,0.434883,0.599715,-0.548375,-0.549065,0,0,0,48,7.734356,1.04234,13.40375,8.0194,-0.02567,-0.574045,0,0
80315,8.02677,-0.542663,0.223584,0.439485,0.553049,-0.524258,-0.546932,0,0,0,48,7.740563,1.04234,13.3899,8.0194,-0.014396,-0.538653,0,0
80334,8.020011,-1.107549,0.264077,0.444854,0.570328,-0.47819,-0.528956,0,0,0,48,7.746118,1.04234,13.37877,8.0194,-0.046069,-0.524259,0,0
80354,8.015485,-1.107549,0.307632,0.450223,0.617633,-0.390059,-0.487847,0,0,0,48,7.752255,1.04234,13.36849,8.0194,-0.113787,-0.503846,0,0
80376,8.032847,-2.878541,0.398113,0.457126,0.607451,-0.27933,-0.422309,0,0,0,48,7.758961,1.04234,13.35436,8.0194,-0.164061,-0.44339,0,0
80396,7.996971,-5.000679,0.37327,0.464029,0.414011,-0.164725,-0.340682,0,0,0,48,7.765009,1.04234,13.33319,8.0194,-0.124643,-0.289368,0,0
80418,7.910812,-5.061748,0.428232,0.473233,0.321716,-0.013811,-0.228852,0,0,0,48,7.771606,1.04234,13.30874,8.0194,-0.153952,-0.167764,0,0
80438,7.804311,-3.290755,0.262694,0.480136,0.144261,0.067633,-0.128476,0,0,0,48,7.777544,1.04234,13.29142,8.0194,-0.105947,-0.038314,0,0
80460,7.633951,2.129092,0.091861,0.484738,0.096569,0.096959,-0.036249,0,0,0,48,7.784009,1.04234,13.28,8.0194,-0.096764,0.000195,0,0
80480,7.657343,5.319932,-0.069781,0.484738,0.144166,0.052021,0.007973,0,0,0,48,7.789829,1.04234,13.27308,8.0194,-0.098094,-0.046073,0,0
80501,7.863385,2.648176,-0.080394,0.483971,0.157359,0.001497,0.013632,0,0,0,48,7.795604,1.04234,13.26396,8.0194,-0.079428,-0.077931,0,0
80523,7.94128,1.976421,0.00181,0.484738,0.236074,-0.016078,0.002774,0,0,0,48,7.801915,1.04234,13.25377,8.0194,-0.109998,-0.126076,0,0
80543,7.99806,1.075657,0.056763,0.486272,0.287132,-0.011734,-0.002041,0,0,0,48,7.807621,1.04234,13.2496,8.0194,-0.137699,-0.149433,0,0
80565,8.030248,0.113825,0.129681,0.488573,0.318776,0.014783,0.00188,0,0,0,48,7.813867,1.04234,13.24906,8.0194,-0.166779,-0.151997,0,0
80587,8.046088,0.373367,0.105802,0.490874,0.350009,0.032047,0.011816,0,0,0,48,7.820081,1.04234,13.25189,8.0194,-0.191028,-0.158981,0,0
80607,8.0414,-0.160984,0.195069,0.493942,0.385457,0.02256,0.015764,0,0,0,48,7.825706,1.04234,13.24044,8.0194,-0.204008,-0.181449,0,0
80629,8.00759,1.045123,0.096738,0.496243,0.359998,0.018938,0.017638,0,0,0,48,7.831863,1.04234,13.21629,8.0194,-0.189468,-0.17053,0,0
80649,8.023657,0.709245,0.050463,0.498544,0.33226,0.010061,0.016089,0,0,0,48,7.837435,1.04234,13.20098,8.0194,-0.171161,-0.161099,0,0
80671,8.030725,0.892451,0.1347,0.501612,0.418507,0.003081,0.012163,0,0,0,48,7.843534,1.04234,13.19524,8.0194,-0.210794,-0.207713,0,0
80691,8.058521,-0.023579,0.124283,0.50468,0.397397,0.001839,0.008478,0,0,0,48,7.849053,1.04234,13.19081,8.0194,-0.199618,-0.197779,0,0
80711,8.042933,-0.512129,0.090655,0.507748,0.328645,-0.01171,0.003479,0,0,0,48,7.854545,1.04234,13.18358,8.0194,-0.158467,-0.170177,0,0
80731,8.040394,-0.83274,0.211317,0.51235,0.396863,-0.024648,-0.007017,0,0,0,48,7.860009,1.04234,13.17345,8.0194,-0.186107,-0.210755,0,0
80753,8.000043,0.083291,0.183291,0.516185,0.388134,-0.034957,-0.017325,0,0,0,48,7.865984,1.04234,13.1698,8.0194,-0.176589,-0.211545,0,0
80773,8.01972,0.235963,0.145822,0.519253,0.393255,-0.056444,-0.029652,0,0,0,48,7.871385,1.04234,13.17301,8.0194,-0.168405,-0.224849,0,0
80795,8.017843,0.006955,0.173368,0.523088,0.398918,-0.082538,-0.045975,0,0,0,48,7.877289,1.04234,13.1809,8.0194,-0.15819,-0.240728,0,0
80815,8.051665,-0.420526,0.166497,0.526155,0.40659,-0.103139,-0.062912,0,0,0,48,7.882624,1.04234,13.18542,8.0194,-0.151725,-0.254865,0,0
80835,8.028544,0.800848,0.281438,0.52999,0.542321,-0.10203,-0.077071,0,0,0,48,7.887926,1.04234,13.18749,8.0194,-0.220145,-0.322176,0,0
80857,8.080429,0.877184,0.090281,0.532291,0.47925,-0.110476,-0.091012,0,0,0,48,7.893722,1.04234,13.1906,8.0194,-0.184387,-0.294863,0,0
80879,8.092643,0.144359,0.068917,0.535359,0.442172,-0.138096,-0.108861,0,0,0,48,7.899481,1.04234,13.19525,8.0194,-0.152038,-0.290134,0,0
80899,8.110633,-0.145717,0.229598,0.539961,0.57264,-0.166423,-0.128028,0,0,0,48,7.904683,1.04234,13.19127,8.0194,-0.203109,-0.369532,0,0
80921,8.10729,-1.092282,0.169688,0.543796,0.477319,-0.213524,-0.153756,0,0,0,48,7.910368,1.04234,13.17879,8.0194,-0.131897,-0.345422,0,0
80938,8.116347,-1.336557,0.221588,0.547631,0.512942,-0.251979,-0.179997,0,0,0,48,7.914475,1.04234,13.17119,8.0194,-0.130481,-0.382461,0,0
80962,8.104583,-2.542664,0.223059,0.553,0.424224,-0.299291,-0.221813,0,0,0,48,7.920083,1.04234,13.16416,8.14247,-0.062466,-0.361758,0,0
80982,8.060294,-1.962511,0.185982,0.557602,0.369086,-0.351863,-0.263391,0,0,0,48,7.925141,1.04234,13.1661,8.14247,-0.008612,-0.360474,0,0
81002,8.007752,-1.260221,0.302768,0.562971,0.412843,-0.391213,-0.307627,0,0,0,48,7.93016,1.04234,13.16876,8.14247,-0.010815,-0.402028,0,0
81024,7.944648,0.403901,0.091445,0.565272,0.249488,-0.438284,-0.355309,0,0,0,48,7.935634,1.04234,13.17238,8.14247,0.094398,-0.343886,0,0
81044,7.943536,1.747413,0.115254,0.566806,0.303694,-0.436688,-0.387911,0,0,0,48,7.940572,1.04234,13.17733,8.14247,0.066497,-0.370191,0,0
81066,8.015423,1.304665,0.003033,0.566806,0.239253,-0.408248,-0.400387,0,0,0,48,7.945966,1.04234,13.18471,8.14247,0.084497,-0.32375,0,0
81084,8.033488,1.411535,0.000148,0.566806,0.235925,-0.384243,-0.398367,0,0,0,48,7.950356,1.04234,13.19127,8.14247,0.074159,-0.310084,0,0
81105,8.060573,1.335199,4.347277e-06,0.566806,0.233388,-0.38582,-0.392616,0,0,0,48,7.955211,1.04234,13.19033,8.14247,0.076216,-0.309604,0,0
81125,8.101798,0.724512,1.565486e-07,0.566806,0.219925,-0.397506,-0.392088,0,0,0,48,7.960048,1.04234,13.17921,8.14247,0.088791,-0.308715,0,0
81146,8.124931,0.739779,-0.10957,0.566039,0.14882,-0.39649,-0.391683,0,0,0,48,7.964871,1.04234,13.16126,8.14247,0.123835,-0.272655,0,0
81166,8.153475,0.190161,0.001419,0.566806,0.210207,-0.393426,-0.392894,0,0,0,48,7.969681,1.04234,13.14973,8.14247,0.09161,-0.301816,0,0
81186,8.140496,0.617642,5e-05,0.566806,0.204236,-0.391066,-0.392366,0,0,0,48,7.974482,1.04234,13.14524,8.14247,0.093415,-0.297651,0,0
81208,8.146858,0.449703,-0.032562,0.566039,0.157787,-0.385618,-0.391192,0,0,0,48,7.979753,1.04234,13.1393,8.14247,0.113915,-0.271702,0,0
81229,8.152676,0.434436,-0.005639,0.566039,0.161484,-0.378126,-0.387364,0,0,0,48,7.98454,1.04234,13.13079,8.14247,0.108321,-0.269805,0,0
81250,8.156012,0.220695,-0.000187,0.566039,0.138751,-0.380376,-0.386562,0,0,0,48,7.989322,1.04234,13.12547,8.14247,0.120813,-0.259564,0,0
81271,8.147127,0.617642,-0.055971,0.565272,0.086227,-0.383112,-0.386244,0,0,0,48,7.994578,1.04234,13.11962,8.14247,0.148443,-0.234669,0,0
81291,8.139891,1.335199,-0.007286,0.564505,0.134718,-0.367469,-0.382205,0,0,0,48,7.999356,1.04234,13.121,8.14247,0.116376,-0.251094,0,0
81312,8.154596,0.403901,0.059875,0.564505,0.117381,-0.369611,-0.377018,0,0,0,48,8.004133,1.04234,13.11608,8.14247,0.126115,-0.243496,0,0
81332,8.1681,1.06039,-0.090451,0.562971,0.04144,-0.360778,-0.372459,0,0,0,48,8.008911,1.04234,13.10776,8.14247,0.159669,-0.201109,0,0
81354,8.205312,0.098558,-0.002246,0.562971,0.067561,-0.369589,-0.369057,0,0,0,48,8.014167,1.04234,13.09786,8.14247,0.151014,-0.218575,0,0
81374,8.152343,1.16726,0.04724,0.562971,0.08937,-0.366314,-0.367003,0,0,0,48,8.018954,1.04234,13.09229,8.14247,0.138472,-0.227842,0,0
81395,8.16724,0.922985,-0.006975,0.562204,0.0376,-0.365906,-0.365984,0,0,0,48,8.023742,1.04234,13.09243,8.14247,0.164153,-0.201753,0,0
81416,8.182364,1.396268,-0.000213,0.562204,0.07275,-0.346582,-0.361928,0,0,0,48,8.028529,1.04234,13.09351,8.14247,0.136916,-0.209666,0,0
81436,8.217635,0.831382,-7.384624e-06,0.562204,0.069545,-0.353566,-0.360973,0,0,0,48,8.033318,1.04234,13.09976,8.14247,0.142011,-0.211555,0,0
81459,8.230089,1.289398,-1.59559e-07,0.562204,0.107054,-0.365566,-0.36137,0,0,0,48,8.038594,1.04234,13.10631,8.14247,0.129256,-0.23631,0,0
81481,8.260056,0.968787,-3.957466e-09,0.562204,0.126459,-0.362898,-0.362976,0,0,0,48,8.043871,1.04234,13.1054,8.14247,0.118219,-0.244678,0,0
81500,8.274739,1.304665,-0.080028,0.562204,0.122083,-0.366649,-0.364285,0,0,0,48,8.048188,1.04234,13.10698,8.14247,0.122283,-0.244366,0,0
81523,8.309346,0.57184,0.116163,0.564505,0.279721,-0.386802,-0.36917,0,0,0,48,8.053465,1.04234,13.10786,8.14247,0.053541,-0.333261,0,0
81543,8.322634,0.709245,0.156474,0.566039,0.36254,-0.395433,-0.37658,0,0,0,48,8.058257,1.04234,13.10456,8.14247,0.016446,-0.378987,0,0
81565,8.351583,1.029856,0.044373,0.566806,0.372691,-0.411206,-0.388079,0,0,0,48,8.063523,1.04234,13.09496,8.14247,0.019257,-0.391949,0,0
81585,8.380243,-0.512129,0.180184,0.569874,0.445727,-0.432969,-0.402513,0,0,0,48,8.068303,1.04234,13.08848,8.14247,-0.006379,-0.439348,0,0
81606,8.372886,-1.611366,0.242185,0.573709,0.445908,-0.459737,-0.420121,0,0,0,48,8.073072,1.04234,13.08876,8.14247,0.006914,-0.452822,0,0
81628,8.331603,-2.634266,0.316291,0.579845,0.417099,-0.484793,-0.442734,0,0,0,48,8.0783,1.04234,13.09027,8.14247,0.033847,-0.450946,0,0
81648,8.206879,-0.710602,0.257155,0.584447,0.362388,-0.473853,-0.455,0,0,0,48,8.083028,1.04234,13.09307,8.14247,0.055732,-0.418121,0,0
81670,8.108059,2.556573,0.227473,0.588282,0.434047,-0.431673,-0.451293,0,0,0,48,8.088198,1.04234,13.09936,8.14247,-0.001187,-0.43286,0,0
81690,8.154374,3.457336,0.00973,0.588282,0.389014,-0.417955,-0.439407,0,0,0,48,8.092869,1.04234,13.10711,8.14247,0.014471,-0.403484,0,0
81710,8.294829,2.083291,0.013309,0.589049,0.481233,-0.423381,-0.430177,0,0,0,48,8.097515,1.04234,13.10854,8.14247,-0.028926,-0.452307,0,0
81732,8.372952,-0.771671,0.077943,0.592116,0.471677,-0.411429,-0.424942,0,0,0,48,8.102602,1.04234,13.09781,8.14247,-0.030124,-0.441553,0,0
81752,8.382483,-2.771671,0.234953,0.598252,0.507528,-0.385435,-0.415437,0,0,0,48,8.1072,1.04234,13.0816,8.14247,-0.061047,-0.446482,0,0
81774,8.283823,-3.657167,0.262598,0.605922,0.390864,-0.302033,-0.383333,0,0,0,48,8.112222,1.04234,13.06823,8.14247,-0.044416,-0.346449,0,0
81793,8.182113,-0.756404,0.384766,0.612825,0.547334,-0.229845,-0.336184,0,0,0,48,8.116296,1.04234,13.06686,8.14247,-0.158744,-0.38859,0,0
81815,8.137112,0.861917,0.16063,0.618194,0.450384,-0.149892,-0.266001,0,0,0,48,8.121227,1.04234,13.07077,8.14247,-0.150246,-0.300138,0,0
81835,8.123772,3.136726,0.158412,0.622029,0.579745,-0.132876,-0.215397,0,0,0,48,8.125663,1.04234,13.06839,8.14247,-0.223435,-0.35631,0,0
81856,8.188654,2.648176,0.14859,0.625864,0.638799,-0.137628,-0.182898,0,0,0,48,8.130054,1.04234,13.05053,8.14247,-0.250586,-0.388214,0,0
81878,8.267549,1.304665,0.248722,0.631233,0.746234,-0.134897,-0.163678,0,0,0,48,8.134837,1.04234,13.02171,8.14247,-0.305668,-0.440566,0,0
81896,8.335491,-1.397625,0.274313,0.636602,0.710867,-0.115046,-0.147491,0,0,0,48,8.13871,1.04234,12.99825,8.14247,-0.29791,-0.412956,0,0
81919,8.303613,-4.02358,0.367798,0.646573,0.622706,-0.068085,-0.121293,0,0,0,48,8.14339,1.04234,12.97373,8.14247,-0.277311,-0.345396,0,0
81939,8.20917,-2.115183,0.487972,0.656544,0.742778,-0.033816,-0.090078,0,0,0,48,8.147585,1.04234,12.95393,8.14247,-0.354481,-0.388297,0,0
81958,8.147395,-0.802205,0.504725,0.664981,0.781732,-0.014544,-0.064088,0,0,0,48,8.151307,1.04234,12.94403,8.14247,-0.383594,-0.398138,0,0
81980,8.092102,1.411535,0.341802,0.672651,0.755943,0.012341,-0.03415,0,0,0,48,8.15578,1.04234,12.93571,8.14247,-0.384142,-0.371801,0,0
82000,8.092193,1.808482,0.281779,0.678787,0.759723,0.02951,-0.013927,0,0,0,48,8.159776,1.04234,12.92662,8.14247,-0.394617,-0.365107,0,0
82022,8.158661,2.587108,0.257977,0.684155,0.891044,0.017095,-0.000693,0,0,0,48,8.163701,1.04234,12.91694,8.14247,-0.454069,-0.436974,0,0
82043,8.247503,1.533672,0.339465,0.690291,1.027873,-0.00413,-0.001766,0,0,0,48,8.167561,1.04234,12.90476,8.14247,-0.511872,-0.516002,0,0
82063,8.327935,-1.138083,0.412265,0.697961,1.060359,-0.051939,-0.012322,0,0,0,48,8.171356,1.04234,12.88784,8.14247,-0.50421,-0.556149,0,0
82083,8.30623,-3.580832,0.550564,0.707932,1.034939,-0.089426,-0.033932,0,0,0,48,8.175087,1.04234,12.86758,8.14247,-0.472756,-0.562182,0,0
82104,8.230935,-4.527396,0.632128,0.720204,0.988056,-0.138118,-0.066135,0,0,0,48,8.178743,1.04234,12.8524,8.14247,-0.424969,-0.563087,0,0
82125,8.16939,-6.466328,0.647198,0.733243,0.810917,-0.136474,-0.097469,0,0,0,48,8.182315,1.04234,12.8467,8.14247,-0.337222,-0.473696,0,0
82145,8.004283,-6.72587,0.71732,0.747049,0.624852,-0.078572,-0.101857,0,0,0,48,8.1858,1.04234,12.84673,8.14247,-0.27314,-0.351712,0,0
82167,7.83056,-4.008312,0.661984,0.761621,0.486667,0.021654,-0.065142,0,0,0,48,8.189516,1.04234,12.85807,8.14247,-0.254161,-0.232507,0,0
82187,7.656465,2.129092,0.480436,0.770825,0.461459,0.08258,-0.011545,0,0,0,48,8.192786,1.04234,12.88216,8.14247,-0.27202,-0.18944,0,0
82209,7.669104,7.442069,0.131987,0.77466,0.4859,0.081799,0.033476,0,0,0,48,8.196269,1.04234,12.90567,8.14247,-0.28385,-0.202051,0,0
82230,7.840606,8.480237,0.011935,0.775427,0.619241,0.070999,0.050157,0,0,0,48,8.199344,1.04234,12.90095,8.14247,-0.34512,-0.274121,0,0
82251,8.116446,4.495504,0.114939,0.777728,0.760928,0.054004,0.051482,0,0,0,48,8.202641,1.04234,12.88014,8.14247,-0.407466,-0.353462,0,0
82272,8.300658,-2.283122,0.366454,0.784631,0.756351,0.035173,0.046087,0,0,0,48,8.205572,1.04234,12.86302,8.14247,-0.395762,-0.360589,0,0
82292,8.264726,-7.519763,0.70032,0.798437,0.661525,-0.007152,0.031853,0,0,0,48,8.20843,1.04234,12.85221,8.14247,-0.327187,-0.334339,0,0
82315,8.086625,-11.01595,0.870312,0.817612,0.350339,0.003242,0.012324,0,0,0,48,8.211483,1.04234,12.83794,8.14247,-0.176791,-0.173549,0,0
82336,7.705226,-8.695335,0.87111,0.83832,-0.012858,0.120293,0.035329,0,0,0,48,8.214145,1.04234,12.81661,8.14247,-0.053717,0.066575,0,0
82358,7.293699,4.938252,0.493483,0.852126,-0.019922,0.19374,0.093509,0,0,0,48,8.21694,1.04234,12.81349,8.14247,-0.086909,0.106831,0,0
82379,7.292047,14.87718,0.05878,0.854427,0.191411,0.181444,0.130068,0,0,0,48,8.219361,1.04234,12.8493,8.14247,-0.186428,-0.004984,0,0
82400,7.743192,12.86192,-0.041992,0.852126,0.449693,0.156479,0.144798,0,0,0,48,8.221914,1.04234,12.8899,8.14247,-0.303086,-0.146607,0,0
82420,8.116644,5.915352,0.108933,0.854427,0.576086,0.127571,0.143981,0,0,0,48,8.224156,1.04234,12.88354,8.14247,-0.351829,-0.224257,0,0
82442,8.367167,-3.74877,0.534278,0.865932,0.643356,0.066913,0.121185,0,0,0,48,8.226543,1.04234,12.84064,8.14247,-0.355134,-0.288222,0,0
82462,8.348922,-11.32129,0.997201,0.885107,0.547973,-0.062147,0.070904,0,0,0,48,8.228633,1.04234,12.81088,8.14247,-0.242913,-0.30506,0,0
82484,8.022571,-9.580832,1.045731,0.908884,0.359612,-0.205798,-0.020228,0,0,0,48,8.230818,1.04234,12.81529,8.14247,-0.076907,-0.282705,0,0
82505,7.680686,0.816115,0.755769,0.926524,0.414736,-0.329024,-0.125744,0,0,0,48,8.232673,1.04234,12.84389,8.14247,-0.042856,-0.37188,0,0
82525,7.658791,6.434436,0.407797,0.935728,0.486518,-0.404496,-0.223201,0,0,0,48,8.2344,1.04234,12.88285,8.14247,-0.041011,-0.445507,0,0
82547,7.918735,4.724512,0.387146,0.943398,0.670761,-0.4443,-0.309417,0,0,0,48,8.236162,1.04234,12.92987,8.14247,-0.11323,-0.55753,0,0
82567,8.161608,-1.321289,0.552752,0.952602,0.723488,-0.435131,-0.361316,0,0,0,48,8.237649,1.04234,12.95877,8.14247,-0.144179,-0.579309,0,0
82589,8.241563,-9.535029,0.891365,0.970243,0.592191,-0.338172,-0.372449,0,0,0,48,8.239157,1.04234,12.95664,8.14247,-0.127009,-0.465181,0,0
82609,8.108847,-14.26785,0.986141,0.990185,0.211274,-0.048576,-0.295982,0,0,0,48,8.240401,1.04234,12.93091,8.14247,-0.081349,-0.129925,0,0
82631,7.692373,-10.51213,0.977672,1.013194,-0.103338,0.152292,-0.134809,0,0,0,48,8.241615,1.04234,12.91155,8.14247,-0.024477,0.127815,0,0
82651,7.322669,1.243596,0.602155,1.027,-0.164031,0.148118,-0.018678,0,0,0,48,8.242563,1.04234,12.93918,8.14247,0.007956,0.156074,0,0
82672,7.21136,13.07566,0.063548,1.030068,-0.0399,0.060432,0.024323,0,0,0,48,8.243368,1.04234,12.97616,8.14247,-0.010266,0.050166,0,0
82692,7.594318,12.73978,-0.119569,1.027,0.170292,-0.013603,0.016242,0,0,0,48,8.244046,1.04234,12.97128,8.14247,-0.078344,-0.091947,0,0
82712,8.015277,5.06039,0.15232,1.028534,0.356422,-0.022785,0.005839,0,0,0,48,8.24463,1.04234,12.92985,8.14247,-0.166819,-0.189604,0,0
82734,8.23681,-0.588465,0.380526,1.035437,0.469777,-0.043658,-0.007706,0,0,0,48,8.245178,1.04234,12.9107,8.14247,-0.213059,-0.256717,0,0
82752,8.276578,-5.306022,0.588987,1.046175,0.432133,-0.112874,-0.037228,0,0,0,48,8.245555,1.04234,12.92454,8.14247,-0.159629,-0.272504,0,0
82773,8.046086,-3.382358,0.652262,1.059981,0.387328,-0.202237,-0.091171,0,0,0,48,8.245888,1.04234,12.92756,8.14247,-0.092546,-0.294783,0,0
82793,7.8626,1.457337,0.59043,1.070719,0.471115,-0.289893,-0.153789,0,0,0,48,8.24613,1.04234,12.90689,8.14247,-0.090611,-0.380504,0,0
82813,7.855962,5.533672,0.303784,1.076088,0.53276,-0.349427,-0.223093,0,0,0,48,8.246278,1.04234,12.89472,8.14247,-0.091667,-0.441093,0,0
82833,8.06654,3.686344,0.312388,1.08069,0.692892,-0.385143,-0.282626,0,0,0,48,8.246336,1.04234,12.91408,8.14247,-0.153875,-0.539017,0,0
82853,8.221538,-2.435793,0.341215,1.087592,0.567113,-0.435608,-0.333091,0,0,0,48,8.246314,1.04234,12.93853,8.14247,-0.065753,-0.50136,0,0
82875,8.189759,-5.15335,0.599942,1.100631,0.601258,-0.504604,-0.390484,0,0,0,48,8.246196,1.04234,12.92837,8.14247,-0.048327,-0.552931,0,0
82897,8.023744,-3.6419,0.592102,1.11367,0.529674,-0.506209,-0.440334,0,0,0,48,8.245974,1.04234,12.89254,8.14247,-0.011732,-0.517942,0,0
82918,7.882242,2.052756,0.23396,1.12134,0.488568,-0.390015,-0.440781,0,0,0,48,8.245673,1.04234,12.87176,8.14247,-0.049277,-0.439292,0,0
82938,7.928841,4.022222,0.241905,1.126709,0.689765,-0.299777,-0.401229,0,0,0,48,8.24528,1.04234,12.88249,8.14247,-0.194994,-0.494771,0,0
82958,8.078608,2.724512,0.152368,1.129777,0.746542,-0.265356,-0.351542,0,0,0,48,8.244805,1.04234,12.90481,8.14247,-0.240593,-0.505949,0,0
82980,8.199911,-1.275488,0.258994,1.135146,0.765406,-0.243024,-0.309667,0,0,0,48,8.244199,1.04234,12.88961,8.15835,-0.261191,-0.504215,0,0
83000,8.176012,-2.359457,0.333704,1.142816,0.772541,-0.218282,-0.279429,0,0,0,48,8.243574,1.04234,12.83649,8.15835,-0.277129,-0.495412,0,0
83020,8.122485,-2.160984,0.424302,1.151253,0.830287,-0.188533,-0.248459,0,0,0,48,8.242881,1.04234,12.79323,8.15835,-0.320877,-0.50941,0,0
83042,8.047755,-0.252587,0.337009,1.158922,0.841276,-0.158322,-0.215194,0,0,0,48,8.242033,1.04234,12.78623,8.15835,-0.341477,-0.499799,0,0
83062,8.014801,1.136726,0.243404,1.163524,0.84804,-0.16329,-0.193292,0,0,0,48,8.241189,1.04234,12.79348,8.15835,-0.342375,-0.505665,0,0
83084,8.004243,1.961153,0.233186,1.168126,0.909414,-0.172866,-0.183937,0,0,0,48,8.240182,1.04234,12.76554,8.15835,-0.368274,-0.54114,0,0
83105,8.041319,1.671077,0.287559,1.171961,0.994254,-0.183313,-0.182781,0,0,0,48,8.239201,1.04234,12.71245,8.15835,-0.405471,-0.588784,0,0
83126,8.133699,-0.084648,0.348381,1.176563,1.063972,-0.17373,-0.181747,0,0,0,48,8.23816,1.04234,12.6755,8.15835,-0.445121,-0.618851,0,0
83147,8.171273,-3.382358,0.291848,1.182699,0.894974,-0.151887,-0.173951,0,0,0,48,8.237062,1.04234,12.66387,8.15835,-0.371543,-0.523431,0,0
83166,8.111569,-5.412892,0.445717,1.191136,0.821804,-0.099241,-0.159167,0,0,0,48,8.236024,1.04234,12.64518,8.15835,-0.361281,-0.460523,0,0
83186,7.965278,-4.664801,0.427541,1.201107,0.685003,-0.063491,-0.127691,0,0,0,48,8.234808,1.04234,12.60056,8.15835,-0.310756,-0.374247,0,0
83206,7.805385,-1.107549,0.28183,1.20801,0.582277,-0.021345,-0.092874,0,0,0,48,8.233524,1.04234,12.55777,8.15835,-0.280466,-0.301811,0,0
83228,7.712778,4.052756,0.086265,1.211845,0.61119,-0.031378,-0.066266,0,0,0,48,8.232035,1.04234,12.53887,8.15835,-0.289906,-0.321284,0,0
83247,7.771547,5.823749,0.027256,1.212612,0.716751,-0.036198,-0.054597,0,0,0,48,8.23076,1.04234,12.53999,8.15835,-0.340276,-0.376475,0,0
83268,7.925704,4.220695,-0.058038,1.211845,0.716081,-0.061315,-0.052234,0,0,0,48,8.229147,1.04234,12.52594,8.15835,-0.327383,-0.388698,0,0
83287,8.014337,2.235962,0.08233,1.213379,0.801237,-0.069217,-0.054639,0,0,0,48,8.227789,1.04234,12.49652,8.15835,-0.36601,-0.435227,0,0
83310,8.133031,-1.122816,0.137571,1.216447,0.788367,-0.088197,-0.060794,0,0,0,48,8.226086,1.04234,12.46308,8.15835,-0.350085,-0.438282,0,0
83330,8.108737,-2.771671,0.345299,1.222583,0.820707,-0.111911,-0.073516,0,0,0,48,8.224499,1.04234,12.44819,8.15835,-0.354398,-0.466309,0,0
83352,8.030328,-3.458694,0.297975,1.229486,0.664754,-0.157364,-0.10126,0,0,0,48,8.222707,1.04234,12.44068,8.15835,-0.253695,-0.411059,0,0
83372,7.903772,-3.031213,0.410735,1.237156,0.611309,-0.225538,-0.138899,0,0,0,48,8.221029,1.04234,12.42443,8.15835,-0.192885,-0.418423,0,0
83393,7.821989,-1.244954,0.292772,1.242525,0.502899,-0.298046,-0.189423,0,0,0,48,8.219303,1.04234,12.40262,8.15835,-0.102426,-0.400473,0,0
83414,7.782165,-0.527396,0.187365,1.247126,0.382731,-0.319105,-0.236741,0,0,0,48,8.217525,1.04234,12.39812,8.15835,-0.031813,-0.350918,0,0
83434,7.722533,2.892451,0.168932,1.250194,0.465118,-0.344226,-0.276518,0,0,0,48,8.215696,1.04234,12.40806,8.15835,-0.060446,-0.404672,0,0
83456,7.763506,3.106192,0.06772,1.251728,0.414075,-0.347817,-0.304536,0,0,0,48,8.213634,1.04234,12.41493,8.15835,-0.033129,-0.380946,0,0
83477,7.830133,2.984054,0.048851,1.253262,0.442778,-0.344539,-0.322633,0,0,0,48,8.211715,1.04234,12.4092,8.15835,-0.049119,-0.393659,0,0
